step,time,step_time,temperature,pressure,kinetic,potential,total_energy,box_x,box_y,box_z,area_per_lipid,thickness_proxy,barostat_scale
1.0,0.002,0.010178708005696535,0.9995376515378955,0.14038550546912126,958.053544763723,381.903001027471,1339.956545791194,15.999972492336175,15.999972492336175,19.99996561542022,3.9999862461799105,6.390247334384075,0.9999982807710109
10.0,0.02,0.010388708993559703,0.9995507551536434,0.1409428457750392,958.0661066721101,398.04074841027557,1356.1068550823857,15.999724998038369,15.999724998038369,19.999656247547957,3.999862500200842,6.384414698956817,0.9999982818856915
20.0,0.04,0.01008941701729782,0.9998023539822499,0.14176080768809846,958.3072664560987,394.47588370754653,1352.7831501636451,15.99945016847478,15.99945016847478,19.999312710593465,3.9997250889610574,6.379347964126752,0.9999982835216153
30.0,0.06,0.010198958974797279,1.0011005847352197,0.14254605648712057,959.551619374962,410.34980089840997,1369.901420273372,15.999175143529232,15.999175143529232,19.998968929411532,3.999587582395682,6.375779040525885,0.999998285092113
40.0,0.08,0.010122209001565352,1.001001343794743,0.14060432171332368,959.4564898077144,386.70443324371286,1346.1609230514273,15.998900346375528,15.998900346375528,19.9986254329694,3.9994501920821093,6.373712758918483,0.9999982812086434
50.0,0.1,0.010445166000863537,1.0014953246064686,0.14070332872191862,959.9299691682861,394.0247536339746,1353.9547228022607,15.998625587151103,15.998625587151103,19.998281983938867,3.9993128230913437,6.373138645804055,0.9999982814066575
60.0,0.12,0.01003199999104254,1.0026016570214815,0.14149432162487616,960.9903881837703,401.0417175344441,1362.0321057182143,15.998350918605027,15.998350918605027,19.997938648256277,3.9991755017942237,6.374049578043449,0.9999982829886432
70.0,0.14,0.01005612500011921,1.0040414110300544,0.14248672814119714,962.3703914822827,404.44429755382066,1366.8146890361033,15.998076228187502,15.998076228187502,19.99759528523437,3.999038171920282,6.376449179954855,0.9999982849734563
80.0,0.16,0.010073292010929435,1.0057439320743857,0.14290953998544703,964.0022539362598,410.1894198014454,1374.191673737705,15.99780169877256,15.99780169877256,19.9972521234657,3.9989009248945346,6.380336418888609,0.99999828581908
90.0,0.18,0.010036583989858627,1.0077800013950406,0.14266743854531524,965.9538187539797,402.70385205195237,1368.657670805932,15.997527153401794,15.997527153401794,19.996908941752245,3.998763672247308,6.3857043902330775,0.9999982853348771
100.0,0.2,0.01002841698937118,1.0100495056837635,0.14402283207051772,968.1291364036297,414.87096656990616,1383.0001029735358,15.997253113939559,15.997253113939559,19.996566392424448,3.9986266748663892,6.39255245118884,0.9999982880456642
110.0,0.22,0.010083875007694587,1.0124818334335024,0.14254113954846562,970.4605088176017,397.5648358206176,1368.0253446382194,15.996978603012488,15.996978603012488,19.996223253765606,3.9984894441443655,6.400873373596259,0.9999982850822791
120.0,0.24,0.010318791988538578,1.014650553389397,0.14043297326596182,972.5392115645602,367.8598510031063,1340.3990625676665,15.996704541996708,15.996704541996708,19.995880677495883,3.998352440686533,6.410660709196344,0.9999982808659466
